"CELL_LINE","COMPOUND_A","COMPOUND_B","MAX_CONC_A","MAX_CONC_B","IC50_A","H_A","Einf_A","IC50_B","H_B","Einf_B","SYNERGY_SCORE","QA","COMBINATION_ID"
"MDA-MB-361","AKT","ESR1_2",1,1,1e-04,0.1,85.05825767,0.250475521,2.6167629,35.01729939,27.22826,1,"AKT.ESR1_2"
"T47D","AKT","ESR1_2",1,1,1e-04,0.1,37.98807545,0.192624327,1.6684775,12.37877612,4.690045,1,"AKT.ESR1_2"
"BT-474","AKT","HDAC1_HDAC3",1,1,1,10,44.80010167,0.164414454,1.9390396,12.50536372,-26.62012,1,"AKT.HDAC1_HDAC3"
"CAMA-1","AKT","HDAC1_HDAC3",1,1,0.270704192,3.3147261,51.57111646,0.118900428,2.6946929,36.32793833,-0.812575,1,"AKT.HDAC1_HDAC3"
"HCC1500","AKT","HDAC1_HDAC3",1,1,0.32731222,1.2757362,9.37825708,0.326976531,10,68.69955644,-11.67298,1,"AKT.HDAC1_HDAC3"
"MCF7","AKT","HDAC1_HDAC3",1,1,0.86663378,0.4847254,0,1,1.8199318,25.44853395,-14.65821,1,"AKT.HDAC1_HDAC3"
"MDA-MB-361","AKT","HDAC1_HDAC3",1,1,0.304190035,10,21.99945039,0.23183222,2.6486898,35.95531495,4.839567,1,"AKT.HDAC1_HDAC3"
"T47D","AKT","HDAC1_HDAC3",1,1,1,1.1756026,64.61888928,0.107812254,10,39.74909817,-8.296767,1,"AKT.HDAC1_HDAC3"
"BT-474","AKT","MET_ALK",1,1,1,10,65.60022234,0.145963626,1.7319695,11.5363484,-1.373705,1,"AKT.MET_ALK"
"MCF7","AKT","MET_ALK",1,1,0.798006231,5.4052607,0,0.328119388,10,55.499356,-12.33887,1,"AKT.MET_ALK"
"MDA-MB-361","AKT","MET_ALK",1,1,0.309072589,10,88.49986661,0.239292718,3.0657849,33.46264352,1.72503,1,"AKT.MET_ALK"
"UACC-812","AKT","MET_ALK",1,1,0.514505741,4.6070578,0,1e-04,0.1,81.6532377,-10.9901,1,"AKT.MET_ALK"
"CAMA-1","AKT","MTOR_5",1,1,1e-04,0.1,19.38130678,0.136533485,3.3310137,44.88056619,-1.21426,1,"AKT.MTOR_5"
"HCC1500","AKT","MTOR_5",1,1,1e-04,0.6246316,8.64178889,0.310235418,10,65.69971327,-1.788451,1,"AKT.MTOR_5"
"MDA-MB-175-VII","AKT","MTOR_5",1,1,0.010345525,10,65.37480983,0.27689486,6.2212077,43.58086654,17.08099,1,"AKT.MTOR_5"
"MDA-MB-361","AKT","MTOR_5",1,1,1e-04,0.1,50.90585065,0.23654119,3.7194373,36.7010335,37.76241,1,"AKT.MTOR_5"
"T47D","AKT","MTOR_5",1,1,1e-04,0.1312572,0,0.111652642,10,45.8488716,-27.70719,1,"AKT.MTOR_5"
"BT-474","AKT","PI3KCD",1,1,0.331457749,10,85.89977156,0.150148879,1.5260091,8.19028036,-0.2524922,1,"AKT.PI3KCD"
"CAMA-1","AKT","PI3KCD",1,1,1,0,100,0.195018892,1.8600402,26.05100774,15.99588,1,"AKT.PI3KCD"
"HCC1419","AKT","PI3KCD",1,1,1,0,100,0.244390722,1.7769451,43.67237286,-4.12012,1,"AKT.PI3KCD"
"HCC1500","AKT","PI3KCD",1,1,0.318331015,10,88.19986977,0.446959025,1.7834063,66.86125069,43.15836,1,"AKT.PI3KCD"
"MCF7","AKT","PI3KCD",1,1,1,0,100,1,1.7859245,32.80198363,17.25985,1,"AKT.PI3KCD"
"MDA-MB-361","AKT","PI3KCD",1,1,1,0,100,0.293786507,1.4786121,22.5236353,1.270614,1,"AKT.PI3KCD"
"T47D","AKT","PI3KCD",1,1,1,0,100,0.099168995,10,46.04961961,-25.1109,1,"AKT.PI3KCD"
"UACC-812","AKT","PI3KCD",1,1,0.205128963,1.286083,90.5745207,0.426340371,0.5936924,94.58493047,2.690817,1,"AKT.PI3KCD"
"BT-474","AKT","Proteasome",1,1,0.000663383,1.0227224,3.66469303,0.180772776,1.9111033,13.69835017,0.2703531,1,"AKT.Proteasome"
"CAMA-1","AKT","Proteasome",1,1,0.000946201,1.0190177,12.49181092,0.21152164,2.4459169,23.13155101,23.27951,1,"AKT.Proteasome"
"HCC1419","AKT","Proteasome",1,1,0.002470918,1.0333281,11.92187487,0.289788041,2.5961114,42.58400021,-0.9977191,1,"AKT.Proteasome"
"HCC1500","AKT","Proteasome",1,1,0.000177623,9.2409176,0,0.314320616,10,73.79974338,5.041854,1,"AKT.Proteasome"
"MCF7","AKT","Proteasome",1,1,0.000126843,0.4628154,0.8546883,0.355205753,10,73.69915873,0.1808984,1,"AKT.Proteasome"
"MDA-MB-361","AKT","Proteasome",1,1,0.000223591,0.1109029,0,0.251264408,1.5656474,27.04946873,29.98955,1,"AKT.Proteasome"
"T47D","AKT","Proteasome",1,1,0.005371126,2.1501182,14.61879467,0.157168319,1.8402431,37.24437435,4.180133,1,"AKT.Proteasome"
"UACC-812","AKT","Proteasome",1,1,0.007767154,10,0,1,0,100,4.302881,1,"AKT.Proteasome"
"647-V","AKT","SRC",3,3,3,1.7256434,66.76705144,0.609423996,1.5515984,8.33961915,16.95314,1,"AKT.SRC"
"BFTC-905","AKT","SRC",1,3,1,10,58.00014852,0.242555923,4.5108813,53.20038626,1.361777,1,"AKT.SRC"
"HT-1197","AKT","SRC",3,1,1,0,100,1,0.4564542,24.40120104,-8.293751,1,"AKT.SRC"
"HT-1376","AKT","SRC",3,3,0.824820857,2.530975,56.46657259,0.34861566,0.9189976,18.41537679,27.63911,1,"AKT.SRC"
"J82","AKT","SRC",3,3,0.144915513,1.8237503,73.0680775,1.77889129,0.6280394,12.99936892,49.31389,1,"AKT.SRC"
"T-24","AKT","SRC",3,3,0.882149727,3.6239335,24.62071021,1,0,100,-20.89744,1,"AKT.SRC"
"TCCSUP","AKT","SRC",3,3,0.778331745,0.8669493,57.72132385,0.291289276,0.9285134,64.43794371,38.98021,1,"AKT.SRC"
"UM-UC-3","AKT","SRC",3,3,1.374813133,2.1558651,51.26042739,3,1.6148347,59.44029997,25.65286,1,"AKT.SRC"
"647-V","AKT","TNFSF10",0.03,3,1,0,100,0.577042468,1.3937278,4.5902091,1.873776,1,"AKT.TNFSF10"
"BFTC-905","AKT","TNFSF10",0.03,3,0.022606036,1.6770702,30.48085596,0.210125533,1.1549494,38.36653704,57.07368,1,"AKT.TNFSF10"
"HT-1197","AKT","TNFSF10",0.03,1,1,0,100,1,0.4794791,17.01940205,5.4993,1,"AKT.TNFSF10"
"HT-1376","AKT","TNFSF10",0.03,3,0.005513187,10,92.91835614,0.150055059,0.4964171,14.25331197,-13.01209,1,"AKT.TNFSF10"
"SW780","AKT","TNFSF10",0.03,3,0.00363155,4.799101,0,0.254603167,1.7178708,23.87859431,-13.86158,1,"AKT.TNFSF10"
"T-24","AKT","TNFSF10",0.03,3,0.011232894,10,57.59769888,1,0,100,-2.913859,1,"AKT.TNFSF10"
"TCCSUP","AKT","TNFSF10",0.03,3,0.010235298,10,56.79905723,0.336772306,1.0894742,65.79901497,50.16352,1,"AKT.TNFSF10"
"UM-UC-3","AKT","TNFSF10",0.03,3,1,0,100,1.139715476,10,79.79873456,-7.039129,1,"AKT.TNFSF10"
"COLO-205","AKT_1","BRAF_M",3,3,0.210338216,1.6170735,4.78626548,0.997188047,0.4534788,0,14.09168,1,"AKT_1.BRAF_M"
"NCI-H747","AKT_1","BRAF_M",3,3,3e-04,0.1,78.76176577,0.034059296,0.5718849,16.32199034,-49.14162,1,"AKT_1.BRAF_M"
"HCT-116","AKT_1","BRAF_M",3,3,1,0,100,3,10,90.20064371,-25.81037,1,"AKT_1.BRAF_M"
"HT-29","AKT_1","BRAF_M",3,3,1.111846259,10,79.3989909,3,10,68.200034,58.91064,1,"AKT_1.BRAF_M"
"LS-513","AKT_1","BRAF_M",3,3,1.116134804,10,85.19924198,0.303356019,1.3445973,13.23163759,-27.43264,1,"AKT_1.BRAF_M"
"RKO","AKT_1","BRAF_M",3,3,1,0,100,1.444415494,10,75.68373274,22.54602,1,"AKT_1.BRAF_M"
"SW48","AKT_1","BRAF_M",3,3,1,0,100,0.025902857,1.5411099,47.52613575,-14.77018,1,"AKT_1.BRAF_M"
"SW837","AKT_1","BRAF_M",3,3,0.164830035,1.0353564,64.94972597,1.920451621,6.3068347,75.08970481,72.57229,1,"AKT_1.BRAF_M"
"22RV1","AR","AR_1",10,10,10,10,47.40005213,1,0,100,16.8555,1,"AR.AR_1"
"VCaP","AR","AR_1",10,10,10,1.0624854,28.93734845,2.803137604,1.3444601,69.41814005,3.047297,1,"AR.AR_1"
"COLO-205","ATM","FOLFIRI",0.003,3,0.000402217,1.4497326,0,2.875620749,0.5773963,0,9.8392,1,"ATM.FOLFIRI"
"NCI-H747","ATM","FOLFIRI",0.03,3,0.004643821,1.628064,15.11704852,0.857253447,1.831469,54.83543379,6.151814,1,"ATM.FOLFIRI"
"LS-513","ATM","FOLFIRI",0.03,3,0.001987873,1.5289716,0,3,0.7077535,57.18108652,38.16985,1,"ATM.FOLFIRI"
"SW48","ATM","FOLFIRI",0.1,3,0.002130102,2.0456911,1.73001881,1.300021158,2.7527576,32.9006402,40.5723,1,"ATM.FOLFIRI"
"SW620","ATM","FOLFIRI",0.1,3,0.000974733,4.4943562,6.00003908,1.039539856,1.0769108,40.56848133,11.83688,1,"ATM.FOLFIRI"
"COLO-205","BCL2","FOLFOX",0.1,1,0.036056932,4.7632947,40.13909802,0.377781479,2.6031917,0,-11.94436,1,"BCL2.FOLFOX"
"NCI-H747","BCL2","FOLFOX",1,3,1,0.2446139,29.94092245,0.817096728,1.0860724,0,-16.76702,1,"BCL2.FOLFOX"
"HCT-116","BCL2","FOLFOX",0.3,3,0.077993298,1.6991117,0,2.836493299,1.7462324,0,14.2942,1,"BCL2.FOLFOX"
"HT-29","BCL2","FOLFOX",1,3,1,10,91.80036605,1,0,100,-20.98754,1,"BCL2.FOLFOX"
"LS-513","BCL2","FOLFOX",0.1,3,0.040852269,3.3218238,0,0.417746987,1.9616103,35.5523182,53.65684,1,"BCL2.FOLFOX"
"SW48","BCL2","FOLFOX",0.3,3,0.045137195,4.222383,11.18765055,0.438655107,0.7618489,18.16440864,27.52863,1,"BCL2.FOLFOX"
"C32","BCL2","IGFR_2",10,3,1.372353828,2.6069194,2.74713156,0.167263892,1.639314,5.12171984,-56.6445,1,"BCL2.IGFR_2"
"COLO-205","BCL2","IGFR_2",10,3,0.632664595,2.1896422,0,0.260374934,4.809413,7.24302272,5.124321,1,"BCL2.IGFR_2"
"LS-513","BCL2","IGFR_2",10,3,0.391167807,2.5444242,5.57759798,0.45430194,1.8590019,19.53971989,19.62165,1,"BCL2.IGFR_2"
"NCI-H747","BCL2","IGFR_2",10,3,1.139646131,0.4698748,0,1.006008157,0.7991256,0,-3.538765,1,"BCL2.IGFR_2"
"RKO","BCL2","IGFR_2",10,3,1.882204263,3.3954147,3.43946274,3,10,28.60007451,-17.77222,1,"BCL2.IGFR_2"
"SW48","BCL2","IGFR_2",10,3,0.257282265,1.5351555,0.65124832,0.150206299,0.9277283,17.42994724,16.71009,1,"BCL2.IGFR_2"
"SW620","BCL2","IGFR_2",3,0.3,1.254020302,10,17.18651451,1,0,100,-3.443341,1,"BCL2.IGFR_2"
"SW837","BCL2","IGFR_2",10,3,2.203801096,1.1146798,0,3,10,91.40010166,16.002,1,"BCL2.IGFR_2"
"C32","BCL2","IGFR_3",10,3,9.860371859,1.0465133,0,0.117098986,1.5452318,11.234665,-56.08858,1,"BCL2.IGFR_3"
"COLO-205","BCL2","IGFR_3",10,3,0.604619322,1.808242,32.11207163,0.278163119,5.0376903,4.30794329,8.781872,1,"BCL2.IGFR_3"
"LS-513","BCL2","IGFR_3",10,3,0.259261312,1.5482871,12.01688154,0.702557982,1.8435602,10.70470266,19.32746,1,"BCL2.IGFR_3"
"NCI-H747","BCL2","IGFR_3",10,3,0.001,0.1,83.52124248,1.339070222,0.9697224,0,-25.92807,1,"BCL2.IGFR_3"
"RKO","BCL2","IGFR_3",10,3,10,10,91.40013015,1.209922615,10,86.09841705,-9.073186,1,"BCL2.IGFR_3"
"SW48","BCL2","IGFR_3",10,3,0.269248537,1.3714265,27.87763653,0.152862709,1.4351014,22.43853109,38.6095,1,"BCL2.IGFR_3"
"SW620","BCL2","IGFR_3",3,0.3,3e-04,0.1,90.09339388,0.3,0.1985949,86.35833667,10.00324,1,"BCL2.IGFR_3"
"SW837","BCL2","IGFR_3",10,3,0.438599491,0.6102849,64.39945903,3,0.5378241,82.18815267,-22.56459,1,"BCL2.IGFR_3"
"SW948","BCL2","IGFR_3",10,3,3.522496828,0.5026492,31.67801771,2.292690501,1.971474,0,6.318417,1,"BCL2.IGFR_3"
"C32","BCL2","PIK3CA_2",10,3,1.300720628,1.871142,6.77796091,0.165832666,2.1307998,10.99246287,-43.48916,1,"BCL2.PIK3CA_2"
"COLO-205","BCL2","PIK3CA_2",10,3,1.51065798,2.8954065,11.06230921,0.29902772,10,4.54967121,-18.30922,1,"BCL2.PIK3CA_2"
"LS-513","BCL2","PIK3CA_2",10,3,2.246886959,2.2748132,7.10524381,0.473574095,1.4027363,6.46824012,-3.56927,1,"BCL2.PIK3CA_2"
"NCI-H747","BCL2","PIK3CA_2",10,3,6.555644597,0.8950464,0,1.174013244,0.9399328,0,7.901574,1,"BCL2.PIK3CA_2"
"RKO","BCL2","PIK3CA_2",10,3,0.590062587,2.1475464,6.80597695,3,0.5490481,61.04692799,-4.407896,1,"BCL2.PIK3CA_2"
"SW48","BCL2","PIK3CA_2",10,3,0.439197934,1.138962,9.78835164,0.151470839,1.2821901,22.57172196,35.35596,1,"BCL2.PIK3CA_2"
"SW620","BCL2","PIK3CA_2",3,0.3,3,1.9181328,50.68335841,0.3,0.72845,86.91551026,-10.07082,1,"BCL2.PIK3CA_2"
"SW837","BCL2","PIK3CA_2",10,3,3.350564869,1.6895664,17.11690107,1,0,100,-6.834189,1,"BCL2.PIK3CA_2"
"SW948","BCL2","PIK3CA_2",10,3,0.954016857,2.5918757,4.86859806,1.174907546,10,48.89566138,-5.716112,1,"BCL2.PIK3CA_2"
"BT-474","AKT_1","CHEK1",1,1,0.308465315,1.5952394,22.28490685,0.144741203,1.4815208,4.44912968,-5.26706,1,"AKT_1.CHEK1"
"CAMA-1","AKT_1","CHEK1",1,1,0.298251752,0.6197215,52.47816861,1,0.5429483,13.63388944,24.78716,1,"AKT_1.CHEK1"
"HCC1500","AKT_1","CHEK1",1,1,0.138799155,2.7214899,7.21629127,0.295034029,10,83.19978365,11.18127,1,"AKT_1.CHEK1"
"MCF7","AKT_1","CHEK1",1,1,0.117045979,2.4985689,10.26270388,0.071677633,1.3500859,41.96755363,7.160591,1,"AKT_1.CHEK1"
"MDA-MB-361","AKT_1","CHEK1",1,1,0.070082712,1.7736004,36.98995836,0.096463591,1.3096665,16.3020159,8.116897,1,"AKT_1.CHEK1"
"T47D","AKT_1","CHEK1",1,1,1,10,56.20025951,0.03164695,10,50.19985754,-15.22433,1,"AKT_1.CHEK1"
"UACC-812","AKT_1","CHEK1",1,1,0.371614645,5.3046597,0,1,0,100,15.40652,1,"AKT_1.CHEK1"
"647-V","ATM","CHEK1",1,3,0.413394325,10,35.79064175,1.101077,10,92.39966112,-10.98287,1,"ATM.CHEK1"
"BFTC-905","ATM","CHEK1",1,3,0.154461119,1.598344,0,0.722118093,0.4779522,27.53035753,-49.74978,1,"ATM.CHEK1"
"HT-1376","ATM","CHEK1",1,3,0.309775693,10,30.79941549,3,0.6791748,76.95762512,-22.10639,1,"ATM.CHEK1"
"J82","ATM","CHEK1",1,3,0.298256399,10,55.49938313,0.465104757,1.3884033,63.71774967,-4.8319,1,"ATM.CHEK1"
"T-24","ATM","CHEK1",1,3,0.260536658,10,1.59846329,0.997810167,10,63.59934968,9.758079,1,"ATM.CHEK1"
"TCCSUP","ATM","CHEK1",1,3,0.186669278,2.9282621,6.19243727,0.703554019,2.4712833,81.85097016,8.384954,1,"ATM.CHEK1"
"UM-UC-3","ATM","CHEK1",1,3,0.365727329,10,37.29731501,0.705438192,3.014654,69.69710591,11.06152,1,"ATM.CHEK1"
"VM-CUB-1","ATM","CHEK1",1,3,0.379970702,10,29.09555086,1,0,100,-0.5345606,1,"ATM.CHEK1"
"BT-474","BCL2_3","CHEK1",1,1,0.481849606,0.881023,0,0.17435701,3.3573941,5.48805181,-23.17998,1,"BCL2_3.CHEK1"
"CAMA-1","BCL2_3","CHEK1",1,1,0.349362943,10,74.29929918,0.222815573,10,20.67385911,29.26177,1,"BCL2_3.CHEK1"
"HCC1419","BCL2_3","CHEK1",1,1,0.331959602,10,45.59907321,0.103545743,2.5421558,4.73314107,-16.44322,1,"BCL2_3.CHEK1"
"HCC1500","BCL2_3","CHEK1",1,1,0.149224322,3.5336729,10.96514999,0.283595582,10,0,-19.77722,1,"BCL2_3.CHEK1"
"MCF7","BCL2_3","CHEK1",1,1,0.095769265,0.807404,0,0.121126629,3.3396547,2.40956661,4.572971,1,"BCL2_3.CHEK1"
"MDA-MB-361","BCL2_3","CHEK1",1,1,0.079287868,2.1048752,37.34494905,0.274838085,10,10.19917336,10.84556,1,"BCL2_3.CHEK1"
"BT-474","CD19","CHEK1",1,1,0.287479457,10,39.99967323,1,0,100,2.704979,1,"CD19.CHEK1"
"HCC1500","CD19","CHEK1",1,1,0.141132582,3.103443,7.59438826,0.333577348,10,92.99987812,4.67398,1,"CD19.CHEK1"
"MCF7","CD19","CHEK1",1,1,0.108881838,3.0864398,13.98037135,0.196055511,0.6631386,94.23597558,-1.818991,1,"CD19.CHEK1"
"MDA-MB-361","CD19","CHEK1",1,1,0.073336875,1.5654854,37.16129188,1,0,100,8.476247,1,"CD19.CHEK1"
"UACC-812","CD19","CHEK1",1,1,0.391203157,10,1.09169647,1,0,100,-0.7396886,1,"CD19.CHEK1"
"BT-474","CHEK1","ESR1_3",1,1,0.009439854,1.7981198,35.49445332,0.278295452,10,39.79971801,5.325248,1,"CHEK1.ESR1_3"
"HCC1419","CHEK1","ESR1_3",1,1,0.169218488,10,92.80760596,0.336355718,10,43.29892582,4.445235,1,"CHEK1.ESR1_3"
"HCC1500","CHEK1","ESR1_3",1,1,0.02736211,1.2425776,9.18633965,0.135446251,3.7042374,9.88380307,24.53533,1,"CHEK1.ESR1_3"
"MCF7","CHEK1","ESR1_3",1,1,0.132065132,10,55.89811815,0.112251468,2.527034,12.16634285,1.204104,1,"CHEK1.ESR1_3"
"MDA-MB-361","CHEK1","ESR1_3",1,1,0.04669334,1.3025242,61.60568562,0.067616202,1.9467881,37.25710586,8.403708,1,"CHEK1.ESR1_3"
"UACC-812","CHEK1","ESR1_3",1,1,1,0,100,0.357995186,10,0.59656212,-11.38174,1,"CHEK1.ESR1_3"
"BT-474","CHEK1","MAP2K",1,1,0.011649495,1.2014222,52.96170715,0.286628118,10,41.9996184,6.743223,1,"CHEK1.MAP2K"
"CAMA-1","CHEK1","MAP2K",1,1,0.112030628,1.8116412,60.51648171,0.360922541,10,85.29943848,74.03993,1,"CHEK1.MAP2K"
"HCC1419","CHEK1","MAP2K",1,1,0.01004936,2.0242657,22.90823949,0.129314569,0.2871525,0,5.901731,1,"CHEK1.MAP2K"
"HCC1500","CHEK1","MAP2K",1,1,0.390814374,1.1251424,23.34829619,0.149725275,3.8161999,11.06102453,56.39828,1,"CHEK1.MAP2K"
"MCF7","CHEK1","MAP2K",1,1,0.139744938,10,73.25392357,0.13226707,2.8735156,13.44186546,45.14434,1,"CHEK1.MAP2K"
"MDA-MB-361","CHEK1","MAP2K",1,1,0.038170551,1.3099554,85.82668145,0.074335547,2.1342036,37.91896997,43.76895,1,"CHEK1.MAP2K"
"T47D","CHEK1","MAP2K",1,1,0.0096044,10,77.14993787,1,10,72.2001255,-11.20038,1,"CHEK1.MAP2K"
"UACC-812","CHEK1","MAP2K",1,1,0.015396036,3.5589435,8.39708212,0.452391851,6.0091437,0,23.70841,1,"CHEK1.MAP2K"
"647-V","CHEK1","MTOR_1",1,1,0.342829524,2.7190782,53.4958612,0.949389148,10,0,2.963549,1,"CHEK1.MTOR_1"
"BFTC-905","CHEK1","MTOR_1",3,1,0.286415786,2.1602501,26.67825258,0.255306316,2.8207811,2.85551103,-49.72702,1,"CHEK1.MTOR_1"
"HT-1376","CHEK1","MTOR_1",3,1,0.34081102,1.6889188,34.82142878,0.463971813,1.6948713,6.67136604,-12.90614,1,"CHEK1.MTOR_1"
"J82","CHEK1","MTOR_1",3,1,0.873837087,0.9608624,8.28965353,0.329419442,10,44.99916201,-34.25649,1,"CHEK1.MTOR_1"
"T-24","CHEK1","MTOR_1",3,1,0.763167668,2.6414124,15.87204878,0.225871125,5.4916313,1.47185426,-2.593756,1,"CHEK1.MTOR_1"
"TCCSUP","CHEK1","MTOR_1",1,1,0.258223577,2.1436373,50.95700369,0.273035661,10,6.59903833,-10.92664,1,"CHEK1.MTOR_1"
"UM-UC-3","CHEK1","MTOR_1",1,1,1,3.0513085,54.60113066,0.905019907,2.4556834,0,-6.546663,1,"CHEK1.MTOR_1"
"VM-CUB-1","CHEK1","MTOR_1",1,1,0.587043791,1.9087083,0,0.33737689,0.8904083,0,-86.79674,1,"CHEK1.MTOR_1"
"BT-474","CHEK1","MTOR_5",1,1,1e-04,0.1,6.45195033,0.263613348,3.688703,35.33133416,6.909368,1,"CHEK1.MTOR_5"
"CAMA-1","CHEK1","MTOR_5",1,1,1e-04,0.1,39.30398211,1,0.2999331,72.05359678,55.10856,1,"CHEK1.MTOR_5"
"HCC1419","CHEK1","MTOR_5",1,1,0.005648593,1.9574994,54.95310134,0.360068432,10,50.29817283,16.89698,1,"CHEK1.MTOR_5"
"HCC1500","CHEK1","MTOR_5",1,1,1e-04,0.5970579,9.21190986,0.134965893,3.3211387,8.20755558,15.78905,1,"CHEK1.MTOR_5"
"MCF7","CHEK1","MTOR_5",1,1,1e-04,0.1145637,0,0.123639411,2.9471476,13.50715606,21.67293,1,"CHEK1.MTOR_5"
"MDA-MB-361","CHEK1","MTOR_5",1,1,1e-04,0.1,42.31750818,0.070437454,1.6355928,32.07456052,21.47745,1,"CHEK1.MTOR_5"
"T47D","CHEK1","MTOR_5",1,1,1e-04,0.1029109,0,1,10,62.60035435,-36.78119,1,"CHEK1.MTOR_5"
"647-V","CHEK1","PIK3C",3,1,2.302370446,0.8870865,3.4076757,0.369006068,10,26.79657352,-32.86287,1,"CHEK1.PIK3C"
"HT-1197","CHEK1","PIK3C",3,1,0.654201082,2.6301031,56.39170978,0.258733648,3.5616257,31.25707457,-18.18032,1,"CHEK1.PIK3C"
"J82","CHEK1","PIK3C",3,1,0.712277387,0.953689,23.15518227,0.326012941,10,48.89928682,-36.28531,1,"CHEK1.PIK3C"
"T-24","CHEK1","PIK3C",3,1,1.152097755,10,52.896711,0.267167373,10,1.59928376,1.518639,1,"CHEK1.PIK3C"
"TCCSUP","CHEK1","PIK3C",1,1,0.594385696,1.0975549,29.61725777,0.206790754,3.2282089,5.87009248,-28.84534,1,"CHEK1.PIK3C"
"UM-UC-3","CHEK1","PIK3C",3,1,1.527867609,1.6021251,21.60061215,0.369699875,10,40.99718412,-4.820011,1,"CHEK1.PIK3C"
"BT-474","CHEK1","Proteasome_2",1,1,0.008288793,2.9709909,3.44259389,0.209018802,2.0405978,36.55963985,-3.543177,1,"CHEK1.Proteasome_2"
"CAMA-1","CHEK1","Proteasome_2",1,1,0.003105723,1.584561,16.90142616,0.312866826,10,76.79972332,-5.063621,1,"CHEK1.Proteasome_2"
"HCC1500","CHEK1","Proteasome_2",1,1,0.008239214,10,0,0.139752016,3.2419843,9.07522345,5.216532,1,"CHEK1.Proteasome_2"
"MCF7","CHEK1","Proteasome_2",1,1,1e-04,0.5179665,3.03758923,0.118760562,2.5849221,12.49072285,0.4185039,1,"CHEK1.Proteasome_2"
"MDA-MB-175-VII","CHEK1","Proteasome_2",1,1,0.017166936,2.7052293,7.06376774,0.306997193,10,26.79937661,-6.491208,1,"CHEK1.Proteasome_2"
"MDA-MB-361","CHEK1","Proteasome_2",1,1,0.004575197,0.5359122,12.64919816,0.076375419,2.0371624,38.73607407,-4.129847,1,"CHEK1.Proteasome_2"
"UACC-812","CHEK1","Proteasome_2",1,1,0.000170917,8.2253937,0,0.401520115,5.3909683,0,3.197707,1,"CHEK1.Proteasome_2"
"C32","CHEK1","SN38",0.03,1,0.00206309,2.5527727,1.38709544,0.645434829,2.5004946,0,-28.88577,1,"CHEK1.SN38"
"HT-29","CHEK1","SN38",0.03,1,0.003735174,1.8500254,2.25307543,0.11975559,2.4693269,3.89333843,7.544924,1,"CHEK1.SN38"
"LS-513","CHEK1","SN38",0.03,0.3,0.001507681,2.0070811,4.80969846,0.122842067,10,54.99403652,-7.995211,1,"CHEK1.SN38"
"SW48","CHEK1","SN38",0.03,0.3,0.001944444,1.4470611,0,0.118960726,2.1616401,1.33012808,-44.95472,1,"CHEK1.SN38"
"SW620","CHEK1","SN38",0.03,0.3,0.001553408,3.3597126,0.97297078,0.155046022,1.1573781,0,-14.10847,1,"CHEK1.SN38"
"SW837","CHEK1","SN38",0.03,0.3,0.00181063,1.3081812,10.69730994,0.060519577,1.6301139,0,-7.26902,1,"CHEK1.SN38"
"SW948","CHEK1","SN38",0.03,1,0.002118243,2.2599737,0,0.330255353,2.8776618,0.57676025,8.363257,1,"CHEK1.SN38"
"647-V","CHEK1","Cisplatin",3,1,1.25377578,2.6935143,0,0.485196373,2.491471,13.32408451,32.02617,1,"CHEK1.Cisplatin"
"BFTC-905","CHEK1","Cisplatin",3,1,0.474930421,1.4356391,0,0.213246345,1.4860533,0,22.6474,1,"CHEK1.Cisplatin"
"HT-1197","CHEK1","Cisplatin",3,1,0.524946245,0.8418734,20.35074489,0.224163025,2.3267648,30.73379744,-20.61767,1,"CHEK1.Cisplatin"
"HT-1376","CHEK1","Cisplatin",3,1,0.872162441,1.1667512,24.18875256,0.31677414,10,37.09933173,-45.16366,1,"CHEK1.Cisplatin"
"J82","CHEK1","Cisplatin",3,1,0.377372678,1.0385782,0,0.271891056,2.6974562,43.28833053,4.95954,1,"CHEK1.Cisplatin"
"T-24","CHEK1","Cisplatin",3,1,1.301277339,10,26.88276529,0.205741482,3.7023715,1.31973733,-11.52228,1,"CHEK1.Cisplatin"
"TCCSUP","CHEK1","Cisplatin",3,1,0.49072219,2.310561,12.94104331,0.244914058,4.7733832,6.58913325,25.56601,1,"CHEK1.Cisplatin"
"UM-UC-3","CHEK1","Cisplatin",3,1,1.234551743,2.4471869,0,0.349870498,10,39.49833685,21.22686,1,"CHEK1.Cisplatin"
"VM-CUB-1","CHEK1","Cisplatin",3,1,2.173172323,2.0807313,0,0.33109422,10,22.69876372,-16.26539,1,"CHEK1.Cisplatin"
"C32","ATM","CSNK2A1",0.3,10,0.063796976,2.528974,5.76977387,10,10,72.20014879,-1.369221,1,"ATM.CSNK2A1"
"COLO-205","ATM","CSNK2A1",0.03,10,0.004086437,2.1464857,2.10400206,5.7756552,1.1768777,10.28422324,-33.0767,1,"ATM.CSNK2A1"
"HT-29","ATM","CSNK2A1",0.03,10,0.007374294,2.3290374,0.39909975,10,3.1727813,0.22240926,-12.95149,1,"ATM.CSNK2A1"
"LS-513","ATM","CSNK2A1",0.3,10,0.058401457,2.0830535,4.72214615,3.851854955,10,69.69782097,41.28985,1,"ATM.CSNK2A1"
"NCI-H747","ATM","CSNK2A1",0.3,10,0.004543887,3.8972058,28.57600835,1,0,100,-34.80057,1,"ATM.CSNK2A1"
"SW48","ATM","CSNK2A1",0.03,10,0.001798238,2.2553808,0,3.343272502,10,56.49923574,-23.20596,1,"ATM.CSNK2A1"
